Symbole,Description,Prix,Prix - Devise,Changement de prix % 1 jour,Performance % 1 semaine,Performance % 1 mois,Performance % 3 mois,Performance % 6 mois,Performance % Année écoulée,Performance % 1 année,Performance % 5 années,Performance % 10 années,Performance % Tout l'historique,Moyenne mobile simple (21) 1 jour,Moyenne mobile simple (200) 1 jour
CTOP50,10X TOP 50,3999,ZAC,0.6544173168890007,-0.09992505620784412,2.591072344792201,8.13953488372093,14.322469982847341,19.37313432835821,18.559146160687813,77.57548845470693,110.47368421052632,85.8271375464684,3934.8571428571427,3577.465
AVDV,Avantis International Small Cap Value ETF,84.42,USD,0.13047088127149736,0.6677796327212048,4.145077720207253,11.53388822829965,22.73916836289619,29.20110192837465,23.583662714097496,77.3902080268964,69.75668610496683,69.75668610496683,82.69428571428573,72.08435
QUAL,iShares MSCI USA Quality Factor ETF,186.56,USD,-0.3152551429334777,-0.6867181261644887,1.0398613518197661,7.694972002539984,0.5118258714508855,4.223463687150839,5.765632972390734,76.78385293281531,190.13996889580093,271.4115070674896,186.16095238095252,178.9048749999999
VBR,Vanguard Small-Cap Value ETF,202.74,USD,-0.16250553996158176,-0.7927187316500315,1.3700000000000045,9.850455136540965,-0.06408044560555796,1.547708489857252,5.1392418192189995,76.58740527828586,108.96722325293756,312.9965369729069,201.0861904761908,196.45245000000006
CGGR,Capital Group Growth ETF,41.39,USD,-0.3850782190132289,-1.896183929841188,-0.1447527141133951,11.473202262321566,5.264496439471007,10.579748864547158,23.03804994054697,76.50319829424308,76.50319829424308,76.50319829424308,41.780476190476215,37.905849999999994
IUSV,iShares Core S&P U.S. Value ETF,97.3672,USD,-0.34063459570113197,-0.38142009412727446,1.6996030917067078,8.294071849627406,1.3608161565688055,4.404031739223667,5.0120793787748035,75.46801225446025,150.58067313509548,307.55438445819055,96.54254285714293,93.72147899999989
4GLD,Borse Commodities GmbH Xetra-Gold,92.385,EUR,-0.16749513723795237,0.3421309872922906,-1.5347721822541942,-2.3362757016755578,2.9072681704260646,12.926292629262928,27.691779618293847,75.25372284928388,179.5310220735559,423.1313703284259,92.56857142857149,88.89167500000005
MOAT,VanEck Morningstar Wide Moat ETF,96.85,USD,-0.5136106831022086,-1.254078303425779,1.1488250652741454,10.320082013896785,4.285560460859254,3.894014160051486,4.431744662497304,75.19898697539796,216.5032679738562,375.9211420534928,97.40428571428576,92.50494999999987
MEUD,AMUNDI STOXX EUROPE 600 - UCITS ETF ACC,267.94,EUR,-0.09321749505947276,0.41223204916804934,1.9791428788916756,1.7390643985419136,3.5476889782037437,12.783600622974284,11.832714220126046,74.96408515084238,95.53382470991754,179.6284700480067,263.20571428571446,252.17505
IVE,iShares S&P 500 Value ETF,201.06,USD,-0.30247433926711226,-0.2876413410037612,1.8695850433196521,8.481709291032697,1.4685844057532156,4.822480579740368,4.937369519832989,74.95649147232858,144.9561403508772,237.29596538262354,199.31285714285704,193.30324999999982
SPYV,SPDR Series Trust SPDR Portfolio S&P 500 Value ETF,53.89,USD,-0.2960222016651186,-0.2960222016651186,1.8329554043839735,8.321608040201006,1.5068751177246131,4.864759680871765,5.007794232268122,74.91074326517365,127.55198986593476,227.07063967163543,53.42857142857156,51.83785000000002
EGLN,iShares Physical Gold ETC,55.71,EUR,-0.30422333571940174,0.21586616297894842,-1.6940179989412403,-2.638937434463471,2.6155829802910326,12.773279352226727,27.366249320244673,73.82215830958373,151.398916967509,151.398916967509,55.90642857142869,53.66544999999997
CNDX/N,ISHARES VII PLC NASDAQ 100 UCITS ETF USD ACC,24988,MXN,0.3297616184457761,-2.3143080531665365,1.3674957100957714,5.702199661590525,-1.5963228182485523,-1.1464996374290388,20.70372182690213,73.48500890405491,330.1156632106227,330.1156632106227,25183.701904761892,24063.551499999965
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,86.67,USD,-0.31055900621117555,-0.49368541905854496,2.265486725663719,9.348978046934135,3.0191370498038825,6.605166051660523,6.578947368421065,72.58064516129033,183.42053629823414,245.16129032258064,86.16809523809519,82.17577500000012
SGLD,Invesco Physical Gold ETC,320.28,USD,-0.5588673621460543,-0.45687645687646533,-2.9189779030644876,-0.2056459151243301,13.44573533578917,25.506485363846537,32.46753246753246,70.6521830057642,186.322188449848,240.1805557051395,322.1633333333333,293.2009499999997
GLDM,SPDR Gold MiniShares Trust,66.1,USD,-0.3317249698431829,-0.18121413470251366,-2.2767593140153846,-0.42181379933715146,13.67153912295786,26.096909576497506,33.07831689148378,70.44868488911807,162.30158730158726,162.30158730158726,66.24952380952378,60.21564999999993
CGDV,Capital Group Dividend Value ETF,40.92,USD,-0.17077335935594115,-0.07326007326007603,0.9871668311944682,13.257680597841125,10.02957784350633,15.267605633802823,16.514806378132132,70.28997569664084,70.28997569664084,70.28997569664084,40.831428571428575,37.09445000000002
VTV,Vanguard Value ETF,180.95,USD,-0.37987227482933156,0.5277777777777715,2.055779588844072,7.778902853058552,1.6002245929253198,6.253669994127995,7.153431633801139,70.27383080831842,135.82692558321384,265.9251769464105,179.05428571428612,173.77605000000017
VUAA/N,VANGUARD S&P 500 UCITS ETF (USD) ACCUMULATING,2296.13,MXN,-0.048318852187828554,-0.29614190494798887,1.6063155193089826,6.402806354149292,-2.8927524708927392,-2.088183872755951,14.340562208998332,70.05725035364868,113.98363527920675,113.98363527920675,2286.8880952380964,2247.9615000000013
XIC,BLACKROCK ASSET MANAGEMENT CA LTD ISHARES CORE S&P/TSX CAPPED COMPOSITE IN,44.84,CAD,0.5832211754149959,0.4480286738351318,2.8440366972477107,8.914257954821476,9.982830512631836,13.089533417402281,21.78164041281913,69.97725549658834,102.07300585849481,259.0790790790791,44.198571428571476,40.95452499999998
VUAA/N,VANGUARD FUNDS PLC S&P 500 UCITS ETF USD ACC,2299,MXN,0.30541012216404884,-0.9542683583568529,1.7256637168141593,6.096266555909359,-2.640851034996787,-2.9138513513513513,12.146341463414634,69.84715750549714,114.09549217704013,114.09549217704013,2291.6285714285705,2249.422849999999
IAU,iShares Gold Trust Shares of the iShares Gold Trust,62.9,USD,-0.36432757801362897,-0.20625099159130977,-2.298850574712639,-0.490428729631391,13.578909353557233,25.925925925925917,32.8125,69.35918147549812,179.30728241563054,636.0168499882986,63.064761904761845,57.34605000000004
RSP,Invesco S&P 500 Equal Weight ETF,185.87,USD,-0.34848809779112466,-0.20402684563758144,1.1152214122511215,7.30594925381751,1.7796517358449238,5.4162885662432005,8.007437968504853,69.14186914186914,160.3585936405659,629.2594409024031,185.0504761904766,178.30349999999976
SMEA,iShares Core MSCI Europe UCITS ETF EUR (Acc),7633,GBX,-0.09162303664921466,0.9522549927258299,1.678433462102038,4.623930904618003,7.522186223411748,16.67685723020483,13.047985781990521,69.13361400398848,136.82904126590134,226.778903996485,7504.214285714293,7031.957500000018
XIU,BLACKROCK ASSET MANAGEMENT CA LTD ISHARES S&P/TSX 60 INDEX ETF,42.24,CAD,0.4996431120628143,0.3802281368821381,2.673796791443854,8.809891808346217,8.44672657252888,12.042440318302383,20.068220579874936,68.08595304417032,103.37024554646126,314.62576687116564,41.66904761904762,38.83352499999995
GLD,SPDR Gold Trust,307.29,USD,-0.34699701647424863,-0.20621904684581988,-2.2863139150343414,-0.5083209221006258,13.476984434719991,25.82507575137172,32.62980706979154,68.00065606035757,175.49757934373318,591.6274345323959,308.08000000000004,280.28384999999986
VOE,Vanguard Mid-Cap Value ETF,170.57,USD,-0.3097603740502637,-0.035163804723672434,2.198921509886152,7.6966788735951495,2.290854572713639,4.753423816250065,6.546317696295827,66.1503993765829,106.65132057184393,236.69561784445324,168.98047619047634,163.94725000000005
DVY,iShares Select Dividend ETF,139.21,USD,-0.16494549627079014,0.5779929195867433,2.7076877674487356,7.8645591197892495,1.3911143481427506,5.542077331311601,6.9611986169804085,66.00286191271168,100.5907780979827,174.30541871921181,137.00095238095238,133.74784999999997
FNDF,Schwab Fundamental International Equity ETF,42.1,USD,-0.40217648450438065,0.717703349282307,4.259534422981671,9.778357235984354,17.564925998324487,26.57847263980759,15.627574842076367,65.94402837997634,61.923076923076934,67.39569280146833,41.25952380952382,36.95954999999997
VUSA,VANGUARD S&P 500 ETF DIST,97.78,CHF,-0.16336532570961465,-1.4215142655509594,2.8180862250262955,6.7583797357790125,-6.305097738597161,-3.7408938767473883,7.6516545711405,65.47639194449145,157.24810614302055,272.4952380952381,97.67285714285708,96.45550000000023
VYM,Vanguard High Dividend Yield ETF,137.2,USD,-0.29069767441860883,0.2044989775051133,1.9922688076122348,8.76803551609322,1.9467974438995215,6.820305200871996,10.324863300096485,65.20168573148705,123.52557836428802,171.6294340980863,135.8904761904762,130.4694
MDY,SPDR S&P MidCap 400 ETF Trust,579.53,USD,-0.1206418144528972,-0.8112687627295615,0.45414362725555196,7.707318886369555,-0.6633527596846083,1.2403263281099914,4.678214692122894,65.18355945730248,136.4367018889478,1439.0008298755188,579.0247619047625,565.5878999999993
IJH,iShares Core S&P Mid-Cap ETF,63.45,USD,-0.1573564122737912,-0.8438818565400831,0.3003477711033905,7.834806254248809,-0.6264682850430675,1.1961722488038278,4.651162790697674,65.01092270883181,131.6538882803943,594.3912448700411,63.40476190476187,61.88340000000006
IWS,iShares Russell Mid-cap Value ETF,135.83,USD,-0.25701277720663407,-0.5418466720363042,0.7715705912901702,8.10187027457223,1.8674066296685234,4.372214538189662,6.818181818181831,64.94231936854891,101.02116323812346,432.32405872737917,135.4361904761905,130.61040000000008
VONV,Vanguard Russell 1000 Value ETF,87.07,USD,-0.36617461952169283,0.09196459363144993,1.3148708401210094,7.334812623274147,1.7886368950198583,6.611975021427686,7.946937763451521,64.79606321567141,122.62848376374326,241.58493526873286,86.45494761904757,83.60670000000013
IWD,iShares Russell 1000 Value ETF,198.41,USD,-0.37157921164951496,0.10090308258916736,1.2864362652509114,7.300849061705695,1.7748140548858724,6.591812614161389,8.0546781396362,64.7923588039867,106.59100374843813,257.4954954954955,196.98761904761886,190.42220000000023
SPMD,SPDR Portfolio S&P 400 Mid Cap ETF,55.62,USD,-0.16155088852989305,-0.8202567760342383,0.3971119133573987,7.686350435624393,-0.6075768406004349,0.9620620802323362,4.70632530120482,64.65364120781526,101.50490324975021,101.50490324975021,55.576190476190426,54.296050000000044
GLOBAL,10X TOTALWLDTOCK,1688,ZAC,-0.2364066193853428,-0.5303476723629935,2.613981762917933,7.174603174603175,3.494788473329246,6.163522012578617,11.788079470198676,64.0427599611273,64.0427599611273,64.0427599611273,1683,1597.41
VUAA.GB,Vanguard S&P 500 UCITS ETF,121.98,USD,-0.8220113666853638,-0.45211941175510634,1.354383049439144,9.12506709608159,4.799216454456414,8.483560267162334,18.49114667723548,63.51206434316356,63.51206434316356,63.51206434316356,120.8355714285716,109.54932699999998
DGRO,iShares Core Dividend Growth ETF,66.11,USD,-0.36171816126600587,0.10599636583887519,2.1477132262051923,8.787230541385545,2.959040647874172,7.25178455548345,8.50155916625636,62.71228156534579,167.65182186234819,166.57258064516128,65.48714285714287,62.7231
VIG,Vanguard Div Appreciation ETF,209.02,USD,-0.39552060995948735,-0.09081783853544177,1.3823543677547765,8.233222866611435,2.566367338927336,6.193161611542954,8.7004004368402,62.54763200870986,191.35768051296355,320.3096722300423,207.99571428571437,199.178
ACWI,iShares MSCI ACWI ETF,132.04,USD,-0.38476046774803413,-0.8187485916021959,1.3198281154082252,8.863055486849687,6.578416337073203,11.888822981103285,13.837399775842744,62.07192831717195,152.99865874688638,163.55342026630794,131.61428571428573,121.97164999999974
MTUM,iShares MSCI USA Momentum Factor ETF,241.53,USD,-0.5476406159927582,-1.581027667984188,0.9783017684685829,8.076785394666194,7.12765013749667,16.003073819701257,22.666328085322498,61.90508111006837,231.81755735677976,374.3322859387274,242.98952380952358,219.67535000000032
IWR,iShares Russell Mid-Cap ETF,94.01,USD,-0.2334712936432122,-0.6341824331465958,0.4273047751308682,8.082317774200966,2.2070015220700165,5.59362012804673,10.808580858085811,61.807228915662655,144.9452840020844,536.2773665765077,94.0004761904762,89.74884999999993
IWP,iShares Russell Midcap Growth ETF,139.25,USD,-0.2650050136083688,-0.6279882965817423,-0.41478938711293173,8.458602694913946,2.9727131553649415,8.891147951204259,23.306473036394216,60.991964853459734,204.7045951859956,653.211629479378,140.5385714285717,130.55659999999997
VO,Vanguard Mid-Cap ETF,285.31,USD,-0.3805865921787623,-0.5264625897775577,0.5639561524091582,7.830983786235318,3.3058150481569974,7.400715226802193,12.810881341188567,60.50292529252927,146.02052254893508,481.0793113891423,285.93190476190483,270.9496000000001
SCHV,Schwab U.S. Large-Cap Value ETF,28.39,USD,-0.3160112359550557,0.21178962230851492,1.574239713774602,8.111195734958107,3.1613372093023293,8.524464831804284,9.797711963497715,60.214607167203106,114.42619629930807,237.04030538221284,28.139999999999958,26.945799999999977
VT,Vanguard Total World Stock Index ETF,132.19,USD,-0.361799954774998,-0.6762341272822945,1.4582853634200674,9.112670243499785,6.85474092636004,12.044414307509742,13.545782511595942,59.97821614425754,141.66361974405848,164.80368589743588,131.6642857142857,121.86245000000014
EFV,iShares MSCI EAFE Value ETF,67.4,USD,-0.4651849664033046,1.0343276870034657,5.692331817469032,7.5303126994256635,17.95589779488975,28.27100580454849,20.87517934002871,59.86717267552185,43.37375026590089,32.260570592509715,65.53523809523809,58.98809999999999
DIA,SPDR Dow Jones Industrial Average ETF,447.95,USD,-0.31377959764999663,0.04690222003841058,1.1493474235650036,8.217473757957164,2.015486221817346,4.578138861651962,9.437603830743672,59.005395428084604,187.3316228351507,475.6787148594378,445.1319047619055,430.33015000000023
IWN,iShares Russell 2000 Value ETF,166.33,USD,-0.00601178309486047,-0.6925786614126196,1.6252214822508861,13.218977605336612,-0.5679100908656077,0.4347563552925541,2.3884272083718217,58.726977765053924,86.67789001122337,387.4187900309861,163.89285714285742,160.4883999999999
VUSD.GB,Vanguard S&P 500 UCITS ETF,120.711,USD,-0.31299033776530255,-1.8795626519529287,0.5016297764104889,8.942487759752717,3.934693287136693,7.659253392696607,12.96710495531327,57.491995647511025,57.491995647511025,57.491995647511025,120.94815952380937,112.58995094999993
VOT,Vanguard Mid-Cap Growth ETF,283.51,USD,-0.3269582337224043,-1.0229018293534446,-1.2848189415041775,8.156258345095944,5.0698587999851785,10.698527976260191,20.89463135900388,57.05185021050298,191.76700627765769,456.77533385703055,288.0399999999999,264.98204999999996
FNBEQF,FNB GLOBAL 1200 FOF ETF,10606,ZAC,0.17946538207235288,-0.03770028275212064,1.6484569676059038,6.46456534832363,3.0208839242350654,5.669024608946897,13.191035218783352,55.85598824393828,55.85598824393828,55.85598824393828,10604.333333333334,10054.315
VB,Vanguard Small-Cap ETF,245.03,USD,0.012244897959184136,-0.801586980284195,1.097495564632585,9.952883105227736,-0.8296907884086172,1.1809885617541453,7.629798822805941,55.673443456162644,124.79816513761467,401.39144669531413,243.80666666666679,237.20264999999992
SPSM,SPDR Portfolio S&P 600 Small Cap ETF,44.47,USD,-0.11230907457323508,-1.243615367532761,2.1125143513203257,10.842472582253244,-2.349582784365394,-1.9836896627727543,0.8618734406894883,54.08870408870409,96.77011175719339,120.51261173957175,43.86904761904773,43.53490000000007
XLY,SPDR Select Sector Fund - Consumer Discretionary,226.23,USD,-0.5931979963090003,-1.0107639800472574,1.027106685124808,8.233661850540608,0.6271684013877754,0.7975405453573303,21.15353719273818,53.70974317162656,222.90893519840134,793.73049421246,224.78857142857123,215.40715000000012
IJR,iShares Core S&P Small-Cap ETF,114.12,USD,-0.07880220646177148,-1.1091854419410754,2.111667859699355,11.19555685472085,-2.3446859489987975,-1.6800206771775557,0.608304681301241,53.61421456454435,112.93031066330816,612.5612650022962,112.54095238095252,111.63090000000011
VYMI,Vanguard International High Dividend Yield ETF,84.35,USD,-0.19523161568952996,0.9454284346577214,4.49055435119232,8.03022540983606,16.120594713656377,24.355005159958715,18.071108622620375,53.47525473071324,63.05850194954947,63.05850194954947,82.43547619047615,74.69932499999997
SCHM,Schwab U.S. Mid Cap ETF,28.82,USD,-0.06934812760055331,-0.4834254143646428,0.698812019566734,8.836858006042297,0.10420284821118839,3.371592539454811,8.007603323031187,51.71097817176076,128.85147289594087,242.82349904871714,28.74761904761898,27.760649999999952
VXF,Vanguard Extended Market ETF,198.77,USD,0.010062893081766154,-1.104532563809144,0.6379423826641787,11.374460693674013,0.6991235624905132,3.8342997440317625,13.304451918143991,50.72035183500153,148.99160716522613,544.3111831442463,198.73190476190462,189.01330000000004
SOXL,Direxion Daily Semiconductor Bull 3x Shares,25.35,USD,-1.744186046511625,-9.850640113798006,-6.52654867256637,66.66666666666666,-20.545369064409968,-9.882687522218264,-37.79141104294478,50.09465732886457,2382.047988219329,3845.5252918287947,26.219523809523782,23.52675000000002
SPXS,INVESCO S&P 500 UCITS ETF ACC,5175500,COP,0,0.9286488763387599,3.298444785080156,5.788688346994256,5.308672119806292,0.7922380920850195,16.92874248791288,48.9296803285057,48.9296803285057,48.9296803285057,5136562.857142857,4934267.8
DFUS,Dimensional U.S. Equity Market ETF,69.01,USD,-0.34657039711190596,-1.1742803952455867,1.069127123608676,10.68163592622294,3.9463774664859232,7.609543115546562,14.009582025441937,48.24919441460797,48.24919441460797,48.24919441460797,69.05190476190475,64.36157500000002
SCHA,Schwab U.S. Small-Cap ETF,26.32,USD,0.07604562737642423,-1.2012012012012023,1.3086989992301765,11.667373780229104,-0.641751604379004,0.9589566551591868,5.830317651789302,48.15648747537292,108.31024930747922,337.75467775467774,26.1409523809524,25.35445000000002
IMEU,iShares Core MSCI Europe UCITS ETF,2996,GBX,-0.0500417014178482,0.9774182676103809,0.7397444519166106,4.118158123370982,5.270555165144062,14.547887593194417,10.005507618872773,47.36842105263158,78.28027372805713,75.1923841601759,2966.083333333331,2811.2762499999953
SDY,SPDR S&P Dividend ETF,141,USD,-0.3040373329562376,0.206097647644085,1.996527777777771,6.559854897218869,3.1229430264024067,6.302774427020518,3.1229430264024067,47.07416292896631,100.14194464158977,159.85998154441236,139.24523809523808,135.63659999999996
CNDX/N,ISHARES NASDAQ 100 UCITS ETF USD (ACC),24905.87,MXN,-2.5839673009602446,-1.4183310771764066,0.6690285303158623,5.743310658366568,-3.6891509164002385,-1.1187228661665636,21.53562374802672,46.994262672906245,46.994262672906245,46.994262672906245,24071.406190476187,
USMV,iShares MSCI USA Min Vol Factor ETF,94.33,USD,-0.2643264960879679,1.0498125334761692,1.3320442582447038,2.5549032398347404,0.8877005347593565,5.786699562633169,5.1382077574676766,46.954354260788286,135.6482638021484,272.69853812722243,93.35619047619032,92.23560000000016
SCHD,Schwab US Dividend Equity ETF,27.52,USD,0.03635041802980011,0.8797653958944224,2.3048327137546507,6.708026366808843,-2.9276895943562673,0.18201674554059233,0.06070179565691677,45.6599947968789,121.40006708936917,230.24034014755037,27.052857142857256,27.311550000000057
VTWO,Vanguard Russell 2000 ETF,91.4,USD,0.24128098267163725,-1.0608356787183262,2.0260088184406007,13.202873420857086,-0.010939722131047921,1.532992668295945,5.530539198706854,45.57617265270369,107.30324336584259,248.19047619047623,90.33095238095237,87.4699
IWM,iShares Russell 2000 ETF,225.97,USD,0.24843618295550432,-1.0812467168621953,1.962819240140779,13.10942036239864,-0.013274336283186344,1.363656753240924,5.455478812768339,44.98267676119593,106.3464523787782,396.2964996568291,223.38714285714317,216.29234999999994
HDV,iShares Core High Dividend ETF,122.52,USD,0.06533812479581697,1.0891089108910834,3.409858203916266,7.088541211432568,2.5958800870875853,8.597766353483427,5.775705775705774,44.66879206517889,80.6546741374226,141.37120594389398,120.18428571428582,116.93015000000018
VGK,Vanguard FTSEEuropean ETF,78.92,USD,-0.6045340050377883,0.8304586687108799,1.8059855521155905,4.668435013262594,12.197895934034685,24.263895449535514,13.341950308774964,44.225146198830416,58.124624323782825,55.04914637507787,77.6814285714286,71.36650000000004
SXRV,ISHARES VII PLC,1072.194,CHF,-0.11337688918784121,-2.723167747677627,1.21922552981792,7.482193964242575,-5.615479077628661,-2.3024031811579837,11.313627651797024,43.85918690955112,43.85918690955112,43.85918690955112,1081.047285714286,1038.0585050000007
XLU,SPDR Select Sector Fund - Utilities,85.58,USD,-0.6846930486248154,-0.6616366802089464,1.4762554099721403,6.125992063492061,6.628457513082473,12.250786988457508,14.289529914529918,43.61470045309615,93.79528985507247,182.9090909090909,85.66619047619055,79.86965
00919,CAPITAL INV TRUST CORP CAP TIP CUSTOMIZED TAIWAN SEL HIGH DIV,21.46,TWD,-0.41763341067285314,-1.0147601476014707,-0.186046511627903,-5.753184014053574,-9.298393913778527,-8.172871202396234,-13.327948303715672,43.257676902536716,43.257676902536716,43.257676902536716,21.511428571428535,22.489149999999984
NOBL,ProShares S&P 500 Dividend Aristocrats ETF,104.56,USD,-0.4380118072747989,-0.12417613907727143,2.3692970432739395,6.1199634629047,1.8706157443491833,4.769539078156318,2.249168785448853,43.25250034251269,108.57769798523837,158.8118811881188,103.53190476190466,101.65997499999966
GDX,VanEck Gold Miners ETF,59.29,USD,1.6632373113854577,2.844752818733739,10.53318419090231,17.755710029791455,41.099476439790564,72.05455600696459,50.48223350253807,42.62689439499639,291.09498680738784,62.34939759036143,56.002380952380975,45.1436
VAS,V300AEQ ETF UNITS,111.36,AUD,-0.5003573981415317,1.2087612469326532,3.158869847151456,7.210936747857895,7.844276583381749,10.541989279332942,11.829682429610722,42.31309904153355,63.93346091564844,119.99210233093841,109.31047619047607,103.37725000000042
IDEV,iShares Core MSCI International Developed Markets ETF,78.26,USD,-0.49586776859504206,0.4750288868917763,2.9736842105263226,6.072106261859588,12.55573133899037,21.239349341595677,13.799621928166365,41.672700941346854,54.54186413902055,54.54186413902055,77.03904761904758,70.69264999999987
DFAI,Dimensional International Core Equity Market ETF,35.66,USD,-0.41887740854511496,0.5073280721533251,3.182870370370354,6.73451062556121,13.494589433481842,21.872863978127118,14.958091553836226,41.5079365079365,41.5079365079365,41.5079365079365,35.070952380952384,32.00785
SCHF,Schwab International Equity ETF,22.71,USD,-0.4820333041191912,0.2649006622516657,2.8532608695652293,7.17319490325625,13.493253373313339,22.55801403130059,13.323353293413183,41.451261289317976,63.08797127468581,87.60834877804677,22.399523809523824,20.40214999999996
EFA,iShares MSCI EAFE ETF,91.85,USD,-0.6275018933246915,0.6851192107426692,3.283481389857177,5.33256880733944,11.848514369215769,21.334214002641996,12.588869821034562,40.464902890350196,60.156931124673044,118.69266311710734,90.21047619047606,83.2449
VEA,Vanguard FTSE Developed Markets ETF,58.61,USD,-0.4754627271183582,0.3595890410958919,2.80652517102263,7.649921939572043,13.431391523127536,22.256987901543603,13.651347682761292,39.54761904761905,64.4039270687237,20.89521452145215,57.79238095238097,52.57345000000002
SPDW,SPDR Portfolio Developed World ex-US ETF,41.63,USD,-0.45432807269248615,0.2890869669959156,2.815510002469747,6.74358974358975,12.879609544468545,21.654003506721228,13.83647798742139,39.41728064300068,61.79556937427129,27.503867535640897,41.05809523809526,37.52225
IEFA,iShares Core MSCI EAFE ETF,85.76,USD,-0.6372378635152325,0.5746452445174259,3.126503126503137,5.81122763726096,12.558635226547883,21.939428408929345,12.938697570290383,39.1304347826087,50.00874584572329,76.31578947368422,84.33857142857148,77.44682499999993
DFAC,Dimensional U.S. Core Equity 2 ETF,37.05,USD,-0.21545919741450414,-0.8828250401284253,1.3679890560875514,10.597014925373125,3.0311457174638385,6.4655172413793105,11.194477791116435,38.81603596852752,38.81603596852752,38.81603596852752,36.93666666666667,34.849449999999976
SLV,iShares Silver Trust,34.61,USD,0.5227998838222473,-0.11544011544011298,-2.644163150492258,14.640609473335536,15.289806795469687,29.528443113772457,28.566121842496276,37.99840510366827,146.15931721194875,168.29457364341084,34.39238095238098,30.281899999999954
VUSA.GB,Vanguard S&P 500 UCITS ETF,90.1594,GBP,-0.12971260516301977,-0.646091219749249,1.7584372255968945,9.429231004507793,-1.6140595928567014,0.6974933796765417,10.576594056345868,36.775914171632486,36.775914171632486,36.775914171632486,90.16977238095241,86.82754685000005
GLODIV,10X GLOBALDIVTRAX,2056,ZAC,-0.3875968992248062,-0.14570179698882954,1.0816125860373649,2.288557213930348,0.9327442317133039,-0.724287783679382,2.441454907822621,36.611295681063126,115.73976915005247,115.73976915005247,2049.5238095238096,2036.47
AVEM,Avantis Emerging Markets Equity ETF,70.77,USD,-0.014128284826229322,-0.19743336623889518,0.8838203848895086,9.840136582337403,13.83303844297892,20.234454638124355,14.700162074554283,36.43724696356275,41.624974984990985,41.624974984990985,70.39809523809525,63.042800000000014
00878,CATHAY SECS INV TRUST CO LTD TAIWAN ESG SUS HGH YLD ETF TWD,20.38,TWD,-0.43966780654616444,-3.958529688972667,-3.412322274881528,-1.4983083615273187,-9.220489977728286,-8.032490974729248,-10.692375109553028,36.04806408544725,32.50975292587775,32.50975292587775,21.029047619047642,21.47290000000001
DFIV,Dimensional International Value ETF,45.47,USD,-0.3069502302126739,0.8875083203905005,5.352177942539394,9.619093539054973,17.889551464869065,28.12059735136657,21.610056164749928,36.01555489081663,36.01555489081663,36.01555489081663,44.38333333333325,39.628700000000016
FNBT40,FNB TOP 40 ETF,9501,ZAC,0.8491667551215369,3.2605151613955003,-1.237006237006237,7.9781793385612,16.71990171990172,23.985384314237244,23.35756946247728,36.00057257371887,36.00057257371887,36.00057257371887,9302.23809523812,8335.64500000007
EMXC,iShares MSCI Emerging Markets ex China ETF,63.7,USD,-0.219298245614036,-0.9331259720062121,0.015701051970490057,7.565011820330976,10.724839214322966,14.198637504481898,4.735284445905956,35.61847988077497,25.305641507837997,25.305641507837997,63.79095238095236,58.51740000000004
BBJP,JPMorgan BetaBuilders Japan ETF,65.04,USD,-1.1550151975683753,0.1077420347852969,8.02192326856005,9.79068197164079,14.547375836562178,18.3621474067334,10.876235935901823,35.500000000000014,32.626427406199035,32.626427406199035,63.5959523809525,58.084175000000066
EWJ,iShares MSCI Japan Index Fund,78.7,USD,-1.1803114013058735,-0.025406504065035595,7.77869076965216,8.836952012169824,13.074712643678176,17.147960702590048,11.03273137697518,35.153700841490654,73.80742049469964,31.16666666666667,76.99285714285705,70.68319999999993
IQLT,iShares MSCI Intl Quality Factor ETF,43.13,USD,-0.48454083987079105,0.747488904461575,0.7945781724702113,2.397910731244077,6.572769953051652,15.909701693093261,6.415001233654086,34.99217527386542,72.38209432454038,67.49514563106797,42.629523809523825,40.49029999999999
EIMI,iShares Core MSCI EM IMI UCITS ETF,40.69,USD,0.14767413241446017,-0.2940455770644561,0.29578506285431955,9.528936742934048,12.372272852803084,19.676470588235286,16.223942657751635,34.15759973623475,111.43152967360199,63.577889447236174,40.351904761904756,36.33045
IXUS,iShares Core MSCI Total International Stock ETF,79.64,USD,-0.3752814610958183,0.16350144635894284,2.2730191344548554,6.899328859060403,12.011251758087212,20.24762192359957,13.592925402938242,33.57933579335794,55.24366471734894,61.41062018646127,78.63238095238094,71.93364999999999
VEU,Vanguard FTSE All World Ex US ETF,69.24,USD,-0.4027617951668601,0.27516292541636167,2.5018504811250892,7.315561066336018,12.038834951456307,20.543175487465177,13.564047892406094,33.33333333333332,63.64925549515478,36.541089224790134,68.33761904761907,62.44894999999986
VXUS,Vanguard Total International Stock ETF,71.19,USD,-0.3778337531486091,0.22525693368998534,2.4095518952743973,7.505285412262155,12.39343227028733,20.51802945657694,13.576898532227181,32.44651162790697,63.09278350515464,42.18091827822681,70.26047619047633,64.11199999999985
VUSA,VANGUARD FUNDS PLC,97.973,CHF,0.07967720516880633,-1.498044498959407,2.700294558529087,6.653530878174627,-6.188479068520442,-3.64196073803061,7.418289085067048,31.48443895696052,31.48443895696052,31.48443895696052,97.79833333333343,96.57686999999999
