Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
FAST,Fastenal Company,42.46,USD,NASDAQ,1.19,48745597599.0,USD,39.81,2.03,89.09,9.03,4.39,-8.1,-10.5,46.45,42.07,47.8,0.94,0.68,1.15,32.74,39.04,5.33,1.01,1.1,1.01,2.11
EN,Bouygues SA,41.27,EUR,EURONEXT,-0.46,18407231576.98,USD,14.92,4.82,34.43,36.84,10.58,6.15,10.08,38.42,36.35,37.88,0.79,0.9,0.94,8.75,8.29,53.57,1.05,1.06,1.14,2.11
ADX,Adams Diversified Equity Fund Inc Shs,22.5,USD,NYSE,-0.04,2675606130.0,USD,7.67,4.89,33.93,2.27,24.38,3.31,1.4,22.41,20.69,22.07,0.9,0.91,0.28,12.16,,29.96,1.03,1.08,1.09,2.11
CTC,"Canadian Tire Corporation, Limited",250.01,CAD,TSX,0.0,6805748133.97,USD,18.28,2.83,18.6,9.17,15.75,-1.96,-1.96,253.48,232.12,254.82,0.72,0.64,6.16,14.05,8.5,22.96,1.02,1.09,1.08,2.11
UNC,United Corporations Limited,14.01,CAD,TSX,0.0,1121029775.21,USD,6.58,1.75,48.25,9.32,20.03,4.55,-3.04,14.37,13.37,14.28,0.62,0.74,0.19,10.74,,33.9,1.03,1.08,1.05,2.11
RENE,Redes Energeticas Nacionais SA,3.1,EUR,EURONEXT,0.65,2406451163.98,USD,12.14,5.09,29.38,28.84,11.29,-1.43,5.25,3.03,2.82,2.99,0.43,0.33,0.04,11.56,4.75,38.7,1.04,1.07,1.1,2.11
CINF,Cincinnati Financial Corporation,153.02,USD,NASDAQ,1.08,23928720314.0,USD,13.28,2.26,93.6,8.91,15.04,2.12,-0.02,158.27,146.29,155.47,0.73,0.71,3.0,13.44,8.72,26.07,1.03,1.08,1.05,2.11
AXON,"Axon Enterprise, Inc.",670.68,USD,NASDAQ,2.84,52651357451.0,USD,165.79,0.0,523.83,53.83,15.99,-10.32,-10.66,714.82,677.96,741.34,1.42,1.79,29.13,14.0,0.05,59.5,1.06,1.05,0.99,2.11
AIA,Athens International Airport S.A,10.34,EUR,ATHEX,1.97,3739745559.49,USD,,7.75,10.0,35.7,10.12,1.87,0.19,10.1,9.51,10.36,0.55,0.24,0.22,,,47.68,1.05,1.06,1.09,2.11
NI,NiSource Inc,43.25,USD,NYSE,0.07,20364479225.0,USD,22.98,2.56,85.07,23.32,10.42,7.37,9.27,42.84,39.96,42.09,0.6,0.45,0.79,10.56,5.74,41.11,1.04,1.07,1.08,2.11
TALO,"Talos Energy, Inc.",9.13,USD,NYSE,0.22,1594627743.0,USD,,0.0,26.81,-5.29,26.28,6.04,-4.6,9.63,8.87,9.35,0.74,1.16,0.4,-6.56,0.59,27.03,1.03,1.09,1.03,2.11
WEC,"WEC Energy Group, Inc.",116.84,USD,NYSE,0.56,37606868301.0,USD,22.4,3.02,16.71,17.96,8.34,9.74,6.94,113.81,106.25,110.63,0.45,0.2,1.57,13.12,5.52,36.04,1.04,1.07,1.1,2.11
HEXA_B,Hexagon AB Class B,112.25,SEK,OMXSTO,-0.58,31849674369.56,USD,28.52,1.35,16.27,9.83,25.87,8.56,2.09,114.02,107.08,110.36,1.34,1.54,2.36,9.27,10.98,44.26,1.04,1.06,1.05,2.11
ALIF_B,AddLife AB Class B,182.3,SEK,OMXSTO,0.28,2349896835.4,USD,65.92,0.41,23.59,12.05,17.31,3.82,-5.4,182.68,169.74,179.07,1.29,0.35,4.72,6.48,8.97,33.17,1.03,1.08,1.07,2.11
INLOT,INTRALOT S.A. - Integrated Lottery Systems & Services,1.11,EUR,ATHEX,-0.89,2422439690.06,USD,5550.0,0.0,884.92,1.28,4.52,-2.29,-8.11,1.21,1.1,1.18,0.38,0.57,0.04,0.53,6.62,3.51,1.0,1.11,1.01,2.11
ELM,Elementis plc,161.8,GBX,LSE,-1.58,1246565842.57,USD,,1.98,107.96,10.07,31.97,-3.69,-4.6,162.66,151.66,163.92,2.63,1.0,4.84,3.37,10.07,38.35,1.04,1.07,1.07,2.11
SYRE,"Spyre Therapeutics, Inc.",22.47,USD,NASDAQ,1.03,1741325002.0,USD,,0.0,-88.96,-31.01,82.24,31.33,49.3,17.81,17.39,16.96,2.91,1.78,1.36,-41.0,-51.08,82.56,1.08,1.02,1.29,2.11
TDS,"Telephone and Data Systems, Inc.",38.49,USD,NYSE,-0.1,4156920181.0,USD,,0.42,111.83,51.06,6.47,1.8,1.18,38.56,36.7,38.85,1.16,0.48,1.04,-0.81,0.86,59.33,1.06,1.05,1.05,2.11
CON,Continental AG,60.84,EUR,XETR,11.35,14217759797.11,USD,8.17,4.58,-10.25,37.3,24.0,5.07,11.2,56.78,54.35,56.46,1.27,0.94,1.75,14.97,10.42,66.37,1.07,1.04,1.12,2.11
CCEC,Capital Clean Energy Carriers Corp.,22.75,USD,NASDAQ,1.11,1335999790.0,USD,7.13,2.67,197.77,18.18,35.66,-7.48,6.16,22.19,20.8,21.77,0.55,0.38,1.09,7.3,6.02,46.36,1.05,1.07,1.09,2.11
BNKR,Bankers Investment Trust PLC GBP,127.2,GBX,LSE,-1.24,1727957998.54,USD,,2.11,23.49,12.97,17.78,2.58,0.63,129.5,119.87,126.48,0.92,0.83,1.73,-1.57,,33.32,1.03,1.08,1.06,2.11
DG,Dollar General Corporation,105.74,USD,NYSE,1.79,23274011494.0,USD,19.56,2.27,-52.8,28.79,18.74,-3.48,1.03,101.75,95.51,106.69,0.31,-0.43,2.77,15.6,7.21,44.06,1.04,1.07,1.11,2.11
IBE,Iberdrola SA,16.95,EUR,BME,0.83,130765469209.08,USD,20.99,3.08,53.53,19.37,10.86,8.45,8.72,16.23,15.2,16.07,0.6,0.43,0.2,10.92,6.57,38.67,1.04,1.07,1.11,2.11
SPM,Saipem S.p.A.,2.3,EUR,MIL,-1.96,5294541887.73,USD,14.97,7.26,-37.47,13.77,25.55,-2.92,-3.0,2.46,2.28,2.4,1.36,1.05,0.06,13.05,11.88,36.41,1.04,1.08,1.01,2.11
GUBRF,Gubre Fabrikalari T.A.S.,267.25,TRY,BIST,-2.73,2094074790.0,USD,17.87,0.0,649.02,41.55,-5.98,7.33,-4.47,288.76,270.79,282.99,1.22,1.14,10.37,30.16,22.75,42.9,1.04,1.07,0.99,2.11
AHT,Ashtead Group plc,5314.0,GBX,LSE,-0.9,30041662270.64,USD,20.29,1.54,77.9,-10.48,35.18,9.48,-1.56,5127.33,4758.64,5266.52,1.57,1.3,117.97,19.69,12.45,34.18,1.03,1.08,1.12,2.11
NDSN,Nordson Corporation,233.34,USD,NASDAQ,0.58,13110512436.0,USD,29.33,1.36,12.96,-9.47,29.14,6.94,3.19,229.42,211.85,224.99,0.97,1.24,4.91,15.59,13.89,26.61,1.03,1.08,1.1,2.11
MRC,MRC Global Inc.,13.31,USD,NYSE,0.0,1132474062.0,USD,,0.0,183.19,6.99,29.85,-4.59,-8.46,14.19,13.14,14.37,1.63,1.62,0.41,5.66,7.9,32.26,1.03,1.08,1.01,2.11
WTB,Whitbread PLC,2902.0,GBX,LSE,0.31,6699659796.91,USD,20.46,3.35,29.96,-10.93,15.57,-7.7,-8.16,3186.57,2867.87,3142.82,1.55,0.87,72.22,7.52,6.95,-3.05,1.0,1.11,1.01,2.11
SBLK,Star Bulk Carriers Corp.,17.68,USD,NASDAQ,1.09,2025868349.0,USD,16.73,4.52,156.98,-10.93,29.71,-5.91,-8.49,18.42,16.77,18.8,0.97,1.15,0.49,5.11,4.44,12.87,1.01,1.1,1.05,2.11
CET,Central Securities Corp,50.44,USD,AMEX,0.48,1452180580.0,USD,6.82,4.58,71.51,7.3,17.52,4.95,-0.61,51.29,47.37,50.54,0.77,0.85,0.8,13.55,,29.77,1.03,1.08,1.06,2.11
ROST,"Ross Stores, Inc.",156.31,USD,NASDAQ,0.71,50836120259.0,USD,24.82,1.02,62.98,5.11,12.12,18.95,6.37,151.62,141.42,149.69,1.18,0.68,3.15,37.98,25.92,36.18,1.04,1.07,1.11,2.11
NIC,Nicolet Bankshares Inc.,125.0,USD,NYSE,2.22,1857110977.0,USD,14.35,0.98,110.33,19.72,15.56,-11.63,-5.78,131.64,121.44,133.02,0.73,0.84,3.77,11.89,4.3,23.65,1.02,1.08,1.03,2.11
BZU,Buzzi Spa,48.5,EUR,MIL,0.0,10491120242.35,USD,9.71,1.44,132.61,39.05,9.38,3.9,0.58,47.8,45.38,46.1,0.86,0.59,1.47,14.45,11.92,52.33,1.05,1.05,1.07,2.11
SAVE,Nordnet AB,281.0,SEK,OMXSTO,-1.75,7414531143.76,USD,25.04,2.83,157.8,24.89,9.77,3.77,3.31,277.55,259.75,276.09,0.45,0.67,5.49,45.39,,38.42,1.04,1.07,1.08,2.11
KBHL,Kobenhavns Lufthavne A/S,6860.0,DKK,OMXCOP,0.0,8404074011.47,USD,49.3,0.37,50.77,67.32,4.57,3.63,2.69,6788.57,6553.0,6722.4,-0.23,0.15,35.16,29.49,12.67,75.52,1.08,1.04,1.05,2.11
AMBP,Ardagh Metal Packaging S.A.,3.75,USD,NYSE,-1.06,2241373444.0,USD,,10.55,-62.12,-8.09,42.05,-17.76,4.17,3.82,3.5,3.74,0.57,0.95,0.1,,6.63,16.19,1.02,1.09,1.07,2.11
IREN,Investis Holding SA,131.0,CHF,SIX,0.38,2102489013.81,USD,9.1,1.99,47.52,20.18,11.49,3.56,2.34,129.57,121.08,128.1,0.14,0.14,1.36,14.02,,35.23,1.04,1.07,1.08,2.11
BRYAT,Borusan Yatirim ve Pazarlama AS,1936.0,TRY,BIST,-1.83,1247016979.43,USD,24.97,2.97,957.92,7.8,0.57,3.75,-22.79,2223.76,2019.33,2356.54,1.52,0.82,84.43,8.29,,12.12,1.01,1.1,0.96,2.11
TXT,Textron Inc.,81.36,USD,NYSE,-0.36,14498782645.0,USD,18.41,0.1,121.75,-7.48,25.71,-4.84,-2.54,83.88,76.79,82.02,1.13,1.26,1.8,11.42,6.71,13.39,1.01,1.09,1.06,2.11
AS,"Amer Sports, Inc.",30.83,USD,NYSE,0.62,17075051695.0,USD,74.9,0.0,130.07,66.2,37.88,-21.39,-17.12,33.59,32.75,36.14,3.04,1.01,1.47,4.71,8.4,82.69,1.08,1.03,0.94,2.11
HR.UN,H&R Real Estate Investment Trust,11.56,CAD,TSX,0.87,2158675661.0,USD,,5.24,14.57,4.14,21.68,-3.67,-4.7,11.62,10.64,11.81,1.47,0.57,0.19,-1.99,,22.16,1.02,1.09,1.09,2.11
HILS,Hill & Smith PLC,2060.0,GBX,LSE,-1.2,2210655342.82,USD,20.75,2.35,71.38,3.45,22.33,4.15,-0.48,2075.0,1913.28,2095.38,1.61,1.49,51.23,17.29,22.53,29.92,1.03,1.08,1.08,2.11
FHZN,Flughafen Zurich AG,240.8,CHF,SIX,-0.5,9320618479.89,USD,21.99,2.36,97.05,15.44,18.62,3.08,0.0,241.06,225.56,242.14,0.83,0.45,3.46,11.63,9.86,37.14,1.04,1.07,1.07,2.11
AEP,"American Electric Power Company, Inc.",117.53,USD,NASDAQ,0.0,62854424995.0,USD,17.22,3.17,30.94,15.51,10.1,10.25,9.32,113.59,105.69,111.89,0.46,0.02,1.95,13.03,5.79,35.86,1.04,1.07,1.11,2.11
RIVN,"Rivian Automotive, Inc.",13.03,USD,NASDAQ,0.93,15811044492.0,USD,,0.0,-87.79,28.37,13.01,0.0,-9.42,14.06,13.2,13.57,1.83,1.14,0.61,-54.42,-27.77,41.38,1.04,1.07,0.99,2.11
PATK,"Patrick Industries, Inc.",97.63,USD,NASDAQ,-1.37,3248996957.0,USD,26.42,1.62,126.45,0.89,24.15,-0.66,-9.37,101.42,93.85,107.02,1.32,1.14,2.86,11.25,10.49,24.38,1.02,1.08,1.04,2.11
ENEL,Enel SpA,8.52,EUR,MIL,-0.25,101084536354.62,USD,13.73,5.5,12.37,16.56,16.37,7.58,9.18,8.16,7.6,8.01,0.81,0.44,0.1,23.7,9.16,40.5,1.04,1.07,1.12,2.11
TDW,Tidewater Inc.,48.3,USD,NYSE,-1.47,2390480357.0,USD,12.53,0.0,676.53,-23.39,45.7,-1.96,-15.44,53.0,48.62,55.9,1.05,1.34,2.21,17.91,17.04,20.35,1.02,1.09,0.99,2.11
RPRX,Royalty Pharma plc,37.01,USD,NASDAQ,1.84,21585121493.0,USD,16.11,2.39,-12.71,31.52,15.33,4.02,4.02,35.94,33.84,36.08,0.59,0.22,0.71,15.92,10.67,50.87,1.05,1.06,1.09,2.11
BIMAS,BIM Birlesik Magazalar A.S.,527.0,TRY,BIST,-2.32,7347938791.62,USD,21.62,2.22,653.4,11.65,14.5,6.25,1.15,545.52,507.98,529.46,0.65,1.1,16.51,12.92,4.41,32.41,1.03,1.07,1.04,2.11
TRP,TC Energy Corporation,72.1,CAD,TSX,-0.32,53328619671.33,USD,17.67,4.66,26.58,10.72,5.66,9.72,0.49,74.26,68.42,72.33,0.75,0.29,1.15,15.53,5.95,26.1,1.03,1.09,1.05,2.11
BAR,Barco NV,12.98,EUR,EURONEXT,-0.08,1361256875.73,USD,14.86,2.75,-18.9,16.94,17.36,-10.67,-4.14,13.49,12.47,13.72,1.52,0.56,0.34,10.81,8.89,23.63,1.02,1.08,1.04,2.11
MSGS,Madison Square Garden Sports Corp.,218.91,USD,NYSE,0.26,5257801535.0,USD,,0.0,47.13,-0.24,15.22,4.12,1.95,222.07,202.9,209.99,0.76,0.8,5.22,,1.53,19.09,1.02,1.09,1.08,2.11
WMB,"Williams Companies, Inc. (The)",62.46,USD,NYSE,-0.11,76274737298.0,USD,31.51,3.16,216.09,21.28,6.48,6.7,7.58,62.95,58.64,59.96,0.67,0.62,1.32,19.64,7.02,34.46,1.03,1.07,1.07,2.11
SAH,"Sonic Automotive, Inc.",74.86,USD,NYSE,0.32,2556478981.0,USD,16.66,1.92,82.72,31.8,28.91,-2.75,-6.25,75.26,71.71,78.36,0.96,1.14,2.29,15.99,16.98,57.96,1.06,1.05,1.04,2.11
LXP,LXP Industrial Trust,9.47,USD,NYSE,1.5,2801095335.0,USD,34.22,5.79,-11.08,-2.97,22.51,13.69,2.38,9.19,8.51,8.97,1.06,0.69,0.2,4.15,,33.22,1.03,1.08,1.11,2.11
ESI,Element Solutions Inc.,25.59,USD,NYSE,0.83,6182970589.0,USD,25.84,1.26,104.88,-1.27,36.33,3.27,-4.37,25.7,23.95,25.64,1.31,1.36,0.77,9.62,8.1,38.33,1.04,1.07,1.07,2.11
HASI,"HA Sustainable Infrastructure Capital, Inc.",28.82,USD,NYSE,-3.97,3570976328.0,USD,19.06,5.56,-37.28,-18.54,22.12,7.98,2.02,30.15,27.47,28.73,1.62,0.31,0.8,8.52,,11.56,1.01,1.1,1.05,2.11
WWH,Worldwide Healthcare Trust PLC GBP,343.5,GBX,LSE,-1.01,1874443401.5,USD,,0.69,-6.28,-0.87,24.46,10.99,6.35,337.5,313.49,332.42,0.51,0.95,5.59,-11.16,,34.58,1.03,1.08,1.1,2.11
MTG_A,Modern Times Group MTG AB Class A,119.0,SEK,OMXSTO,0.0,1450619920.73,USD,,0.0,18.78,53.55,9.42,13.33,12.26,112.29,108.81,105.56,0.49,0.28,2.82,-0.52,6.71,76.3,1.08,1.03,1.09,2.11
VAHN,Vaudoise Assurances Holding SA,616.0,CHF,SIX,-1.28,2270549829.27,USD,11.93,3.85,32.19,32.19,12.41,-2.53,-0.32,622.76,583.16,632.06,0.32,0.43,10.65,6.02,1.11,42.07,1.04,1.07,1.06,2.11
FTS,Fortis Inc.,72.47,CAD,TSX,0.21,25955879142.14,USD,21.31,3.4,32.51,17.38,9.47,11.92,7.59,70.03,65.68,69.41,0.35,0.13,0.73,7.67,5.29,38.77,1.04,1.07,1.1,2.11
FIHL,Fidelis Insurance Holdings Limited,17.91,USD,NYSE,1.36,1878075389.0,USD,,2.55,36.72,-1.38,11.8,12.57,3.83,18.01,16.55,17.58,0.27,0.69,0.51,-1.83,-0.32,22.99,1.02,1.09,1.08,2.11
RF,Regions Financial Corporation,23.58,USD,NYSE,0.99,21040630816.0,USD,10.39,4.35,88.04,-1.91,16.21,-7.53,-11.45,25.7,23.61,26.18,1.03,1.27,0.75,11.43,4.02,6.77,1.01,1.09,1.0,2.1
FHN,First Horizon Corporation,20.28,USD,NYSE,1.71,10297122075.0,USD,12.26,3.01,92.23,15.69,17.16,-8.94,-9.1,22.41,20.74,22.37,0.68,1.35,0.81,9.87,1.82,23.91,1.02,1.08,0.98,2.1
RTO,Rentokil Initial plc,399.7,GBX,LSE,0.38,13494688039.85,USD,39.45,2.26,-26.01,7.56,19.63,14.3,8.61,386.54,364.88,375.86,0.64,1.01,8.46,5.93,7.92,41.49,1.04,1.06,1.1,2.1
KTY,Grupa Kety SA,918.5,PLN,GPW,-0.16,2479119727.74,USD,16.85,6.03,104.11,11.33,15.75,2.51,0.05,912.36,851.44,914.55,0.7,0.91,21.62,31.26,28.75,29.6,1.03,1.07,1.08,2.1
ENB,Enbridge Inc.,65.98,CAD,TSX,-0.6,102320602751.63,USD,23.2,5.64,68.57,14.91,6.23,7.08,-1.89,68.35,63.66,67.15,0.86,0.59,0.87,9.99,5.9,28.21,1.03,1.07,1.04,2.1
AGCO,AGCO Corporation,107.66,USD,NYSE,-1.16,8033613589.0,USD,80.93,1.07,29.14,7.25,34.78,-0.45,-3.33,107.94,101.64,109.74,1.23,1.18,3.09,2.42,7.35,41.58,1.04,1.06,1.06,2.1
IR5B,Irish Continental Group PLC,5.9,EUR,EURONEXT,0.34,1089449778.97,USD,15.09,2.69,79.33,6.5,16.6,5.36,1.72,5.78,5.4,5.71,0.72,-0.06,0.09,22.45,15.95,28.46,1.03,1.07,1.09,2.1
IMB,Imperial Brands PLC,3006.0,GBX,LSE,0.6,32478563208.71,USD,10.03,6.31,128.59,30.81,1.55,2.98,-3.34,3090.52,2897.33,3095.42,0.64,0.23,58.83,54.4,22.55,35.34,1.04,1.07,1.04,2.1
PVH,PVH Corp.,81.84,USD,NYSE,0.15,3938122741.0,USD,9.17,0.18,27.46,-16.92,20.99,13.52,-1.74,83.87,77.76,82.13,1.89,0.68,3.15,9.32,6.92,17.6,1.02,1.08,1.05,2.1
RDWR,Radware Ltd.,25.18,USD,NASDAQ,-0.32,1074846961.0,USD,78.34,0.0,2.78,7.33,18.89,-12.36,-2.06,26.6,24.4,25.79,0.99,1.07,0.75,4.46,1.3,13.86,1.01,1.09,1.03,2.1
COV,Covivio SA,57.75,EUR,EURONEXT,-0.77,7517759934.07,USD,15.31,4.27,-4.94,2.21,16.57,12.14,2.12,56.53,52.67,56.92,1.36,0.59,0.97,5.11,,30.92,1.03,1.07,1.1,2.1
AUB,Atlantic Union Bankshares Corporation,33.91,USD,NYSE,3.04,4832549594.0,USD,16.49,4.13,40.47,-13.85,37.07,1.22,-2.28,35.37,32.96,34.99,0.86,1.43,1.2,5.18,2.23,24.44,1.02,1.07,1.03,2.1
NWN,Northwest Natural Holding Company,45.97,USD,NYSE,1.19,1881939713.0,USD,18.16,4.31,-0.54,11.69,8.83,9.87,10.45,44.24,41.45,42.53,0.57,0.27,0.74,7.36,7.67,30.39,1.03,1.07,1.11,2.1
SPG,"Simon Property Group, Inc.",178.09,USD,NYSE,0.76,58143666367.0,USD,25.21,4.78,171.77,2.1,19.45,9.32,-1.9,181.08,169.18,178.8,1.53,1.03,2.91,79.83,,30.87,1.03,1.07,1.05,2.1
TURSG,Turkiye Sigorta A.S.,9.17,TRY,BIST,-1.29,2151282017.9,USD,5.32,2.15,1171.3,52.83,-4.63,2.46,-2.55,9.3,8.86,9.43,1.2,0.72,0.34,56.12,31.97,50.66,1.05,1.05,1.03,2.1
EWBC,"East West Bancorp, Inc.",95.98,USD,NASDAQ,1.77,13228133188.0,USD,11.22,2.49,161.03,4.63,26.09,-11.69,-10.55,104.54,96.94,104.92,0.93,1.28,3.2,15.47,3.72,19.03,1.02,1.08,0.99,2.1
HMN,Horace Mann Educators Corporation,43.99,USD,NYSE,0.99,1790205324.0,USD,13.04,3.19,24.83,18.89,9.1,6.93,-4.06,44.87,42.27,45.37,0.22,0.41,0.91,10.91,1.51,34.92,1.03,1.06,1.04,2.1
DHT,"DHT Holdings, Inc.",12.11,USD,NYSE,1.94,1944357124.0,USD,10.24,6.57,131.55,7.74,19.78,9.3,-4.5,11.92,11.16,11.86,-0.03,0.64,0.38,17.9,10.47,36.82,1.04,1.07,1.09,2.1
UHR,Swatch Group Ltd. Bearer,174.1,CHF,SIX,-0.09,11422096401.95,USD,150.24,2.58,-17.29,4.06,28.96,24.18,14.92,156.1,149.92,149.35,0.9,1.07,4.9,0.51,1.33,57.21,1.06,1.04,1.16,2.1
KALU,Kaiser Aluminum Corporation,78.07,USD,NASDAQ,-1.87,1263012991.0,USD,20.05,3.87,24.1,8.06,41.53,-14.27,1.32,77.61,73.01,76.95,1.49,1.8,2.7,8.89,6.07,35.31,1.04,1.06,1.07,2.1
GPC,Genuine Parts Company,133.1,USD,NYSE,-0.5,18513186034.0,USD,22.93,3.06,31.34,-7.0,18.08,7.24,-5.01,136.11,125.67,137.39,0.77,0.79,2.34,17.5,13.09,18.32,1.02,1.08,1.06,2.1
MHK,"Mohawk Industries, Inc.",127.36,USD,NYSE,0.29,7913119894.0,USD,16.93,0.0,22.99,-20.73,26.39,13.67,-4.72,126.12,116.43,129.22,1.29,1.01,3.29,5.95,6.74,19.33,1.02,1.08,1.09,2.1
BUFAB,Bufab AB,93.48,SEK,OMXSTO,-0.87,1880711118.67,USD,30.09,1.11,239.68,31.81,28.69,-3.13,-2.42,92.59,88.84,94.31,1.57,1.12,2.82,15.89,12.04,57.37,1.06,1.04,1.05,2.1
CZG,COLT CZ GROUP SE,755.0,CZK,PSECZ,-0.92,1263262090.47,USD,32.54,1.97,162.15,24.38,10.06,0.0,-4.19,770.33,724.98,749.48,0.54,0.53,11.67,7.36,7.67,34.44,1.03,1.06,1.04,2.1
BAIN,Monte-Carlo Societe des Bains de Mer SA,111.5,EUR,EURONEXT,0.0,3194001870.28,USD,24.82,1.35,83.99,4.21,10.4,7.73,3.72,111.95,103.97,108.55,0.19,0.13,3.08,6.86,3.62,22.33,1.02,1.08,1.07,2.1
SIA,Sienna Senior Living Inc.,18.98,CAD,TSX,2.37,1246630208.59,USD,47.59,5.05,60.71,11.12,15.66,1.01,5.56,18.56,17.27,18.3,1.05,0.49,0.28,6.94,6.06,27.8,1.03,1.07,1.1,2.1
NOVN,Novartis AG,104.22,CHF,SIX,-0.12,250102418513.52,USD,17.55,3.35,31.42,3.19,15.95,12.85,8.07,102.4,96.17,101.22,0.91,1.03,1.55,33.32,24.57,32.0,1.03,1.06,1.08,2.1
PRKS,United Parks & Resorts Inc.,52.24,USD,NYSE,0.33,2874485846.0,USD,14.0,0.0,130.74,-0.42,21.69,9.82,2.33,52.5,49.21,52.04,1.34,0.97,1.77,,19.46,31.08,1.03,1.07,1.06,2.1
WMG,Warner Music Group Corp.,32.99,USD,NASDAQ,1.59,17199189794.0,USD,58.38,2.25,11.21,3.04,14.53,5.35,-0.98,33.14,30.89,33.08,1.31,0.82,0.75,54.66,19.7,22.92,1.02,1.07,1.07,2.1
BEP.PR.R,Brookfield Renewable Partners LP 5.5 % Cum Red Perp Pfd Partnership Units A -Series 18- Reg S,22.35,CAD,TSX,0.04,8072439690.09,USD,,5.1,-9.88,8.5,14.62,5.67,0.68,22.43,20.88,22.14,0.48,0.2,0.2,-6.1,1.38,28.78,1.03,1.07,1.07,2.1
YKBNK,Yapi ve Kredi Bankasi A.S.,28.12,TRY,BIST,-1.06,5572479020.86,USD,6.91,4.25,1160.99,4.54,21.84,-15.5,-17.34,32.33,29.7,32.43,1.2,1.42,1.25,16.98,3.9,10.87,1.01,1.09,0.95,2.1
ADSK,"Autodesk, Inc.",303.66,USD,NASDAQ,1.28,64679580780.0,USD,62.96,0.0,19.92,4.55,15.77,3.39,-4.98,315.22,292.47,308.41,1.49,0.9,6.97,40.2,21.74,23.71,1.02,1.08,1.04,2.1
LRE,Lancashire Holdings Limited,638.0,GBX,LSE,-0.31,2090916312.38,USD,8.94,2.63,-3.92,-1.85,8.87,2.41,1.27,665.86,608.27,635.06,1.01,1.18,16.02,15.18,6.62,9.44,1.01,1.09,1.05,2.1
HELN,Helvetia Holding Ltd,195.2,CHF,SIX,-0.31,13051088467.58,USD,18.91,3.42,147.09,28.76,8.57,0.05,-0.36,197.0,184.73,201.45,0.86,0.43,3.2,15.95,1.42,37.38,1.04,1.07,1.06,2.1
ALX,"Alexander's, Inc.",235.87,USD,NYSE,1.54,1204656531.0,USD,32.39,7.75,-4.5,2.9,18.21,-2.85,-0.11,236.15,219.05,232.6,0.83,0.65,6.74,20.89,,18.26,1.02,1.08,1.08,2.1
AM,Antero Midstream Corporation,18.07,USD,NYSE,0.61,8646513052.0,USD,19.22,5.01,178.43,17.49,6.8,1.8,-1.26,18.91,17.58,18.42,0.85,0.46,0.38,21.65,12.5,26.09,1.03,1.08,1.03,2.1
SAMPO,Sampo Oyj,9.63,EUR,OMXHEX,-0.46,30280178559.74,USD,21.6,3.52,34.55,15.59,9.36,2.14,-1.41,9.71,9.04,9.77,0.54,0.51,0.13,17.41,,27.09,1.03,1.07,1.06,2.1
ALLY,Ally Financial Inc.,39.82,USD,NYSE,3.56,12256916235.0,USD,25.87,3.12,41.01,11.07,22.26,-0.4,-8.1,40.02,37.34,40.32,1.17,1.37,1.43,4.18,0.52,32.93,1.03,1.07,1.07,2.1
MTSI,"MACOM Technology Solutions Holdings, Inc.",136.82,USD,NASDAQ,-0.81,10189161480.0,USD,,0.0,275.26,18.1,40.37,-4.44,4.15,129.37,124.13,128.42,1.48,1.48,5.19,-5.96,7.69,54.03,1.05,1.04,1.1,2.1
LNT,Alliant Energy Corporation,68.07,USD,NASDAQ,0.7,17491895971.0,USD,21.04,2.96,24.92,9.19,12.2,6.99,6.38,66.84,62.66,65.76,0.54,0.21,0.94,11.94,5.06,28.38,1.03,1.07,1.09,2.1
CAMX,Camurus AB,660.5,SEK,OMXSTO,-0.23,4178323322.55,USD,55.11,0.0,264.11,3.85,17.74,-3.58,-5.3,681.31,629.75,690.7,0.49,0.39,17.41,21.13,24.24,18.01,1.02,1.08,1.05,2.1
DLTR,"Dollar Tree, Inc.",96.44,USD,NASDAQ,2.56,19670659926.0,USD,,0.0,0.03,41.72,31.09,-11.29,0.77,92.39,88.74,100.91,0.86,0.34,3.43,20.07,11.12,61.52,1.06,1.04,1.09,2.1
ALO,Alstom SA,21.83,EUR,EURONEXT,-2.2,11784817520.85,USD,71.79,0.0,-39.0,6.8,9.92,7.64,3.8,22.06,20.59,21.38,1.25,1.0,0.66,1.54,4.56,24.36,1.02,1.07,1.06,2.1
FAE,"Faes Farma, S.A.",4.46,EUR,BME,-1.0,1623492310.9,USD,13.21,3.22,36.03,21.22,15.71,-2.62,6.71,4.33,4.06,4.27,0.42,0.2,0.08,14.89,13.32,34.32,1.03,1.07,1.1,2.1
OGS,"ONE Gas, Inc.",82.08,USD,NYSE,1.13,4924666099.0,USD,19.59,3.29,12.16,10.53,6.85,11.98,9.67,79.65,74.45,77.27,0.83,0.24,1.21,8.24,6.5,29.36,1.03,1.07,1.1,2.1
